"","player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link","s20122013","s20132014","s20142015","s20152016","s20162017","s20172018"
"229",8465166,"Craig","Adams","CAN","Seria","RW","1977-04-26","/api/v1/people/8465166",17,17,17,0,0,0
"230",8468674,"Deryk","Engelland","CAN","Edmonton","D","1982-04-03","/api/v1/people/8468674",17,17,21,21,21,38
"231",8471707,"James","Neal","CAN","Whitby","LW","1987-09-03","/api/v1/people/8471707",17,17,34,34,34,38
"232",8474138,"Dustin","Jeffrey","CAN","Sarnia","LW","1988-02-27","/api/v1/people/8474138",17,17,0,28,0,0
"233",8467580,"Mark","Eaton","USA","Wilmington","D","1977-05-06","/api/v1/people/8467580",17,0,0,0,0,0
"234",8470854,"Tanner","Glass","CAN","Regina","LW","1983-11-29","/api/v1/people/8470854",17,17,10,10,10,21
"235",8475155,"Simon","Despres","CAN","Laval","D","1991-07-27","/api/v1/people/8475155",17,17,32,32,32,0
"236",8474145,"Robert","Bortuzzo","CAN","Thunder Bay","D","1989-03-18","/api/v1/people/8474145",17,17,18,18,18,18
"237",8470594,"Marc-Andre","Fleury","CAN","Sorel","G","1984-11-28","/api/v1/people/8470594",17,17,17,17,17,38
"238",8473553,"Jeff","Zatkoff","USA","Detroit","G","1987-06-09","/api/v1/people/8473553",0,17,17,17,14,0
"239",8471716,"Justin","Abdelkader","USA","Muskegon","LW","1987-02-25","/api/v1/people/8471716",12,12,12,12,12,12
"240",8471956,"Andrew","Desjardins","CAN","Lively","LW","1986-07-27","/api/v1/people/8471956",29,29,11,11,11,0
"241",8467331,"Brad","Stuart","CAN","Rocky Mountain House","D","1979-11-06","/api/v1/people/8467331",29,29,27,27,0,0
"242",8470861,"Sean","Sullivan","USA","Boston","D","1984-03-29","/api/v1/people/8470861",0,0,0,0,0,0
"243",8467096,"Dan","Boyle","CAN","Ottawa","D","1976-07-12","/api/v1/people/8467096",29,29,10,10,0,0
"244",8474027,"Justin","Braun","USA","Minneapolis","D","1987-02-10","/api/v1/people/8474027",29,29,29,29,29,29
"245",8471794,"Darren","Helm","CAN","St. Andrews","C","1987-01-21","/api/v1/people/8471794",12,12,12,12,12,12
"246",8470622,"Patrick","Eaves","USA","Calgary","RW","1984-05-01","/api/v1/people/8470622",12,34,15,15,32,32
"247",8459514,"Jamal","Mayers","CAN","Toronto","RW","1974-10-24","/api/v1/people/8459514",11,0,0,0,0,0
"248",8474667,"Harri","Sateri","FIN","Toijala","G","1989-12-29","/api/v1/people/8474667",0,0,0,0,0,33
"249",8474550,"Antti","Niemi","FIN","Vantaa","G","1983-08-29","/api/v1/people/8474550",29,29,29,15,15,1
"250",8474032,"Nick","Petrecki","USA","Schenectady","D","1989-07-11","/api/v1/people/8474032",29,0,0,0,0,0
"251",8475202,"Taylor","Doherty","CAN","Cambridge","D","1991-03-02","/api/v1/people/8475202",0,0,0,0,0,0
"252",8470273,"Ian","White","CAN","Steinbach","D","1984-06-04","/api/v1/people/8470273",12,0,0,0,0,0
"253",8471682,"Devin","Setoguchi","CAN","Taber","RW","1987-01-01","/api/v1/people/8471682",37,35,21,0,14,0
"254",8467928,"Doug","Janik","USA","Agawam","D","1980-03-26","/api/v1/people/8467928",0,0,0,0,0,0
"255",8446485,"Kris","Draper","CAN","Toronto","C","1971-05-24","/api/v1/people/8446485",0,0,0,0,0,0
"256",8470318,"Jonathan","Ericsson","SWE","Karlskrona","D","1984-03-02","/api/v1/people/8470318",12,12,12,12,12,12
"257",8468577,"Niclas","Wallin","SWE","Boden","D","1975-02-20","/api/v1/people/8468577",0,0,0,0,0,0
"258",8475607,"Cameron","MacIntyre","CAN","Sooke","RW","1985-10-03","/api/v1/people/8475607",0,0,0,0,0,0
"259",8470794,"Joe","Pavelski","USA","Plover","C","1984-07-11","/api/v1/people/8470794",29,29,29,29,29,29
"260",8473465,"Jamie","McGinn","CAN","Fergus","LW","1988-08-05","/api/v1/people/8473465",27,27,27,32,28,33
"261",8470280,"Ben","Eager","CAN","Ottawa","LW","1984-01-22","/api/v1/people/8470280",25,25,0,0,0,0
"262",8471693,"Jakub","Kindl","CZE","Sumperk","D","1987-02-10","/api/v1/people/8471693",12,12,12,33,33,0
"263",8464962,"Ruslan","Salei","BLR","Minsk","D","1974-11-02","/api/v1/people/8464962",0,0,0,0,0,0
"264",8467514,"Pavel","Datsyuk","RUS","Sverdlovsk","C","1978-07-20","/api/v1/people/8467514",12,12,12,12,0,0
"265",8466149,"Daniel","Cleary","CAN","Carbonear","RW","1978-12-18","/api/v1/people/8466149",12,12,12,0,0,0
"266",8467478,"Kent","Huskins","CAN","Almonte","D","1979-05-04","/api/v1/people/8467478",16,0,0,0,0,0
"267",8470201,"Jiri","Hudler","CZE","Olomouc","RW","1984-01-04","/api/v1/people/8470201",21,21,21,33,15,0
"268",8470047,"Valtteri","Filppula","FIN","Vantaa","C","1984-03-20","/api/v1/people/8470047",12,31,31,31,16,16
"269",8468482,"Dany","Heatley","CAN","Freiburg","LW","1981-01-21","/api/v1/people/8468482",37,37,32,0,0,0
"270",8468083,"Henrik","Zetterberg","SWE","Njurunda","LW","1980-10-09","/api/v1/people/8468083",12,12,12,12,12,12
"271",8471338,"Torrey","Mitchell","CAN","Greenfield Park","C","1985-01-30","/api/v1/people/8471338",37,37,1,1,1,14
"272",8473558,"Cory","Emmerton","CAN","St. Thomas","C","1988-06-01","/api/v1/people/8473558",12,12,0,0,0,0
"273",8474053,"Logan","Couture","CAN","Guelph","C","1989-03-28","/api/v1/people/8474053",29,29,29,29,29,29
"274",8469581,"Kyle","Wellwood","CAN","Windsor","C","1983-05-16","/api/v1/people/8469581",35,0,0,0,0,0
"275",8473562,"John","McCarthy","USA","Boston","C","1986-08-09","/api/v1/people/8473562",0,29,0,29,0,0
"276",8474090,"Brendan","Smith","CAN","Mimico","D","1989-02-08","/api/v1/people/8474090",12,12,12,12,10,10
"277",8466139,"Patrick","Marleau","CAN","Aneroid","C","1979-09-15","/api/v1/people/8466139",29,29,29,29,29,5
"278",8471309,"Johan","Franzen","SWE","Vetlanda","RW","1979-12-23","/api/v1/people/8471309",12,12,12,12,0,0
"279",8466138,"Joe","Thornton","CAN","London","C","1979-07-02","/api/v1/people/8466138",29,29,29,29,29,29
"280",8470778,"Drew","Miller","USA","Dover","LW","1984-02-17","/api/v1/people/8470778",12,12,12,12,12,0
"281",8470657,"Jimmy","Howard","USA","Syracuse","G","1984-03-26","/api/v1/people/8470657",12,12,12,12,12,12
"282",8471306,"Thomas","Greiss","DEU","Fussen","G","1986-01-29","/api/v1/people/8471306",29,28,17,22,22,22
"283",8457063,"Nicklas","Lidstrom","SWE","Vasteras","D","1970-04-28","/api/v1/people/8457063",0,0,0,0,0,0
"284",8471709,"Marc-Edouard","Vlasic","CAN","Montreal","D","1987-03-30","/api/v1/people/8471709",29,29,29,29,29,29
"285",8474739,"Tommy","Wingels","USA","Evanston","C","1988-04-12","/api/v1/people/8474739",29,29,29,29,30,6
"286",8459687,"Scott","Nichol","CAN","Edmonton","C","1974-12-31","/api/v1/people/8459687",18,0,0,0,0,0
"287",8473600,"Benn","Ferriero","USA","Boston","RW","1987-04-29","/api/v1/people/8473600",10,20,0,0,0,0
"288",8475625,"Matt","Irwin","CAN","Victoria","D","1987-11-29","/api/v1/people/8475625",29,29,29,6,34,34
"289",8459444,"Todd","Bertuzzi","CAN","Sudbury","RW","1975-02-02","/api/v1/people/8459444",12,12,0,0,0,0
"290",8475346,"Marek","Viedensky","SVK","Handlova","C","1990-08-18","/api/v1/people/8475346",0,0,0,0,0,0
"291",8475622,"Carter","Hutton","CAN","Thunder Bay","G","1985-12-19","/api/v1/people/8475622",11,34,34,34,18,18
"292",8473569,"Jan","Mursak","SVN","Maribor","LW","1988-01-20","/api/v1/people/8473569",12,0,0,0,0,0
"293",8474218,"Jason","Demers","CAN","Dorval","D","1988-06-09","/api/v1/people/8474218",29,29,29,15,33,28
"294",8470061,"Derek","Meech","CAN","Winnipeg","D","1984-04-21","/api/v1/people/8470061",35,0,0,0,0,0
"295",8460743,"Tomas","Holmstrom","SWE","Pitea","LW","1973-01-23","/api/v1/people/8460743",0,0,0,0,0,0
"296",8468509,"Niklas","Kronwall","SWE","Stockholm","D","1981-01-12","/api/v1/people/8468509",12,12,12,12,12,12
"297",8475193,"Tomas","Tatar","SVK","Ilava","LW","1990-12-01","/api/v1/people/8475193",12,12,12,12,12,38
"298",8467856,"Brian","Rafalski","USA","Dearborn","D","1973-09-28","/api/v1/people/8467856",0,0,0,0,0,0
"299",8449645,"Mike","Modano","USA","Livonia","C","1970-06-07","/api/v1/people/8449645",0,0,0,0,0,0
"300",8467876,"Henrik","Sedin","SWE","Ornskoldsvik","C","1980-09-26","/api/v1/people/8467876",20,20,20,20,20,20
"301",8471859,"Sergei","Kostitsyn","BLR","Novopolotsk","LW","1987-03-20","/api/v1/people/8471859",34,0,0,0,0,0
"302",8467875,"Daniel","Sedin","SWE","Ornskoldsvik","LW","1980-09-26","/api/v1/people/8467875",20,20,20,20,20,20
"303",8467330,"David","Legwand","USA","Detroit","C","1980-08-17","/api/v1/people/8467330",34,12,30,19,0,0
"304",8468485,"Raffi","Torres","CAN","Toronto","LW","1981-10-08","/api/v1/people/8468485",28,29,0,0,0,0
"305",8474569,"Colin","Wilson","USA","Greenwich","C","1989-10-20","/api/v1/people/8474569",34,34,34,34,34,27
"306",8471498,"Jannik","Hansen","DNK","Rødovre","RW","1986-03-15","/api/v1/people/8471498",20,20,20,20,29,29
"307",8466141,"Roberto","Luongo","CAN","Montreal","G","1979-04-04","/api/v1/people/8466141",20,20,33,33,33,33
"308",8468064,"Martin","Erat","CZE","Trebic","RW","1981-08-29","/api/v1/people/8468064",24,24,28,0,0,0
"309",8467370,"Mike","Fisher","CAN","Peterborough","C","1980-06-05","/api/v1/people/8467370",34,34,34,34,34,34
"310",8468162,"Jerred","Smithson","CAN","Vernon","C","1979-02-04","/api/v1/people/8468162",25,5,0,0,0,0
"311",8470600,"Ryan","Suter","USA","Madison","D","1985-01-21","/api/v1/people/8470600",37,37,37,37,37,37
"312",8471811,"Cal","O'Reilly","CAN","Toronto","C","1986-09-30","/api/v1/people/8471811",0,0,0,19,19,37
"313",8470642,"Shea","Weber","CAN","Sicamous","D","1985-08-14","/api/v1/people/8470642",34,34,34,34,1,1
"314",8470620,"Jeff","Tambellini","CAN","Calgary","LW","1984-04-13","/api/v1/people/8470620",0,0,0,0,0,0
"315",8474096,"Nick","Spaling","CAN","Palmerston","C","1988-09-19","/api/v1/people/8474096",34,34,17,29,0,0
"316",8460719,"Steve","Sullivan","CAN","Timmins","LW","1974-07-06","/api/v1/people/8460719",28,0,0,0,0,0
"317",8470054,"Keith","Ballard","USA","Baudette","D","1982-11-26","/api/v1/people/8470054",20,37,37,0,0,0
"318",8470274,"Chris","Higgins","USA","Smithtown","LW","1983-06-02","/api/v1/people/8470274",20,20,20,20,0,0
"319",8474570,"Cody","Hodgson","CAN","Toronto","C","1990-02-18","/api/v1/people/8474570",19,19,19,34,0,0
"320",8469465,"Dan","Hamhuis","CAN","Smithers","D","1982-12-13","/api/v1/people/8469465",20,20,20,20,15,15
"321",8464957,"J-P","Dumont","CAN","Montreal","RW","1978-04-01","/api/v1/people/8464957",0,0,0,0,0,0
"322",8474094,"Matt","Halischuk","CAN","Toronto","RW","1988-06-01","/api/v1/people/8474094",34,35,35,35,0,0
"323",8469547,"Jordin","Tootoo","CAN","Churchill","RW","1983-02-02","/api/v1/people/8469547",12,12,23,23,11,0
"324",8473608,"Blake","Geoffrion","USA","Plantation","C","1988-02-03","/api/v1/people/8473608",0,0,0,0,0,0
"325",8469626,"Andrew","Alberts","USA","Minneapolis","D","1981-06-30","/api/v1/people/8469626",20,20,0,0,0,0
"326",8465202,"Sami","Salo","FIN","Turku","D","1974-09-02","/api/v1/people/8465202",31,31,0,0,0,0
"327",8470616,"Ryan","Kesler","USA","Livonia","C","1984-08-31","/api/v1/people/8470616",20,20,32,32,32,32
"328",8470839,"Shane","O'Brien","CAN","Port Hope","D","1983-08-09","/api/v1/people/8470839",27,21,33,0,0,0
"329",8467463,"Mikael","Samuelsson","SWE","Mariefred","RW","1976-12-23","/api/v1/people/8467463",12,12,0,0,0,0
"330",8470310,"Aaron","Rome","CAN","Nesbitt","D","1983-09-27","/api/v1/people/8470310",15,15,0,0,0,0
"331",8470630,"Kevin","Klein","CAN","Kitchener","D","1984-12-13","/api/v1/people/8470630",34,34,10,10,10,0
"332",8471664,"Mason","Raymond","CAN","Cochrane","LW","1985-09-17","/api/v1/people/8471664",20,5,21,21,32,0
"333",8471268,"Victor","Oreskovich","CAN","Whitby","RW","1986-08-15","/api/v1/people/8471268",0,0,0,0,0,0
"334",8471887,"Patric","Hornqvist","SWE","Sollentuna","RW","1987-01-01","/api/v1/people/8471887",34,34,17,17,17,17
"335",8471469,"Pekka","Rinne","FIN","Kempele","G","1982-11-03","/api/v1/people/8471469",34,34,34,34,34,34
"336",8470358,"Alexandre","Burrows","CAN","Pincourt","LW","1981-04-11","/api/v1/people/8470358",20,20,20,20,30,30
"337",8471742,"Cody","Franson","CAN","Sicamous","D","1987-08-08","/api/v1/people/8471742",5,5,34,19,19,11
"338",8471303,"Alexander","Edler","SWE","Ostersund","D","1986-04-21","/api/v1/people/8471303",20,20,20,20,20,20
"339",8470654,"Maxim","Lapierre","CAN","Saint-Léonard","C","1985-03-29","/api/v1/people/8470654",20,18,17,0,0,0
"340",8474164,"Jonathon","Blum","USA","Long Beach","D","1989-01-30","/api/v1/people/8474164",34,37,37,0,0,0
"341",8469598,"Kevin","Bieksa","CAN","Grimsby","D","1981-06-16","/api/v1/people/8469598",20,20,20,32,32,32
"342",8469555,"Christian","Ehrhoff","DEU","Moers","D","1982-07-06","/api/v1/people/8469555",19,19,17,14,0,0
"343",8468208,"Joel","Ward","CAN","North York","RW","1980-12-02","/api/v1/people/8468208",24,24,24,29,29,29
"344",8471741,"Teemu","Laakso","FIN","Tuusula","D","1987-08-27","/api/v1/people/8471741",0,0,0,0,0,0
"345",8474580,"Chet","Pickard","CAN","Moncton","G","1989-11-29","/api/v1/people/8474580",0,0,0,0,0,0
"346",8474535,"Chris","Mueller","USA","West Seneca","C","1986-03-06","/api/v1/people/8474535",34,15,10,0,0,0
"347",8474629,"Shawn","Lalonde","CAN","Ottawa","D","1990-03-10","/api/v1/people/8474629",11,0,0,0,0,0
"348",8474625,"Jimmy","Hayes","USA","Dorchester","RW","1989-11-21","/api/v1/people/8474625",11,33,33,6,6,23
"349",8470666,"Daniel","Carcillo","CAN","King City","LW","1985-01-28","/api/v1/people/8470666",11,10,11,0,0,0
"350",8476403,"Klas","Dahlbeck","SWE","Katrineholm","D","1991-07-06","/api/v1/people/8476403",0,0,28,28,26,26
"351",8473537,"Viktor","Stalberg","SWE","Gothenburg","LW","1986-01-17","/api/v1/people/8473537",11,34,34,10,30,0
"352",8477225,"Jared","Coreau","CAN","Perth","G","1991-11-05","/api/v1/people/8477225",0,0,0,0,12,12
"353",8475323,"Marcus","Kruger","SWE","Stockholm","C","1990-05-27","/api/v1/people/8475323",11,11,11,11,11,26
"354",8471769,"Niklas","Hjalmarsson","SWE","Eksjo","D","1987-06-06","/api/v1/people/8471769",11,11,11,11,11,28
"355",8474679,"Gustav","Nyquist","SWE","Halmstad","RW","1989-09-01","/api/v1/people/8474679",12,12,12,12,12,12
"356",8471245,"Dave","Bolland","CAN","Mimico","C","1986-06-05","/api/v1/people/8471245",11,5,33,33,0,0
"357",8475204,"Brandon","Pirri","CAN","Toronto","C","1991-04-10","/api/v1/people/8475204",11,33,33,32,10,38
"358",8475650,"Brandon","Bollig","USA","St. Charles","LW","1987-01-31","/api/v1/people/8475650",11,11,21,21,0,0
"359",8470281,"Duncan","Keith","CAN","Winnipeg","D","1983-07-16","/api/v1/people/8470281",11,11,11,11,11,11
"360",8474168,"Joakim","Andersson","SWE","Munkedal","C","1989-02-05","/api/v1/people/8474168",12,12,12,12,0,0
"361",8476381,"Andrew","Shaw","CAN","Belleville","RW","1991-07-20","/api/v1/people/8476381",11,11,11,11,1,1
"362",8468927,"Steve","Montador","CAN","Vancouver","D","1979-12-21","/api/v1/people/8468927",0,0,0,0,0,0
"363",8466148,"Marian","Hossa","SVK","Stará Lubovna","RW","1979-01-12","/api/v1/people/8466148",11,11,11,11,11,0
"364",8470724,"Kyle","Quincey","CAN","Kitchener","D","1985-08-12","/api/v1/people/8470724",12,12,12,12,36,37
"365",8465058,"Michal","Rozsival","CZE","Vlasim","D","1978-09-03","/api/v1/people/8465058",11,11,11,11,11,0
"366",8474727,"Ben","Smith","USA","Winston-Salem","RW","1988-07-11","/api/v1/people/8474727",11,11,11,29,5,0
"367",8470607,"Brent","Seabrook","CAN","Richmond","D","1985-04-20","/api/v1/people/8470607",11,11,11,11,11,11
"368",8471254,"Bryan","Bickell","CAN","Bowmanville","LW","1986-03-09","/api/v1/people/8471254",11,11,11,11,26,0
"369",8475214,"Jeremy","Morin","USA","Auburn","LW","1991-04-16","/api/v1/people/8475214",11,11,36,0,0,0
"370",8470645,"Corey","Crawford","CAN","Montreal","G","1984-12-31","/api/v1/people/8470645",11,11,11,11,11,11
"371",8476431,"Adam","Clendening","USA","Niagara Falls","D","1992-10-26","/api/v1/people/8476431",0,0,20,17,10,28
"372",8475181,"Nick","Leddy","USA","Eden Prairie","D","1991-03-20","/api/v1/people/8475181",11,11,22,22,22,22
"373",8469544,"Patrick","Sharp","CAN","Winnipeg","LW","1981-12-27","/api/v1/people/8469544",11,11,11,15,15,11
"374",8469665,"Johnny","Oduya","SWE","Stockholm","D","1981-10-01","/api/v1/people/8469665",11,11,11,15,15,30
"375",8473564,"Michael","Frolik","CZE","Kladno","RW","1988-02-17","/api/v1/people/8473564",11,35,35,21,21,21
"376",8473604,"Jonathan","Toews","CAN","Winnipeg","C","1988-04-29","/api/v1/people/8473604",11,11,11,11,11,11
"377",8476438,"Brandon","Saad","USA","Pittsburgh","LW","1992-10-27","/api/v1/people/8476438",11,11,11,36,36,11
"378",8477059,"Damien","Brunner","CHE","Zürich","RW","1986-03-09","/api/v1/people/8477059",12,23,23,0,0,0
"379",8474141,"Patrick","Kane","USA","Buffalo","RW","1988-11-19","/api/v1/people/8474141",11,11,11,11,11,11
"380",8475431,"Henrik","Karlsson","SWE","Tumba","G","1983-11-27","/api/v1/people/8475431",0,0,0,0,0,0
"381",8469470,"Carlo","Colaiacovo","CAN","Toronto","D","1983-01-27","/api/v1/people/8469470",12,18,16,19,0,0
"382",8475114,"Jordan","Pearce","USA","Anchorage","G","1986-10-10","/api/v1/people/8475114",0,0,0,0,0,0
"383",8475598,"Ryan","Stanton","CAN","St. Albert","D","1989-07-20","/api/v1/people/8475598",11,20,20,24,0,0
"384",8475153,"Dylan","Olsen","CAN","Salt Lake City","D","1991-01-03","/api/v1/people/8475153",0,33,33,33,0,0
"385",8469992,"Sheldon","Brookbank","CAN","Lanigan","D","1980-10-03","/api/v1/people/8469992",11,11,0,0,0,0
"386",8462129,"Michal","Handzus","SVK","Banská Bystrica","C","1977-03-11","/api/v1/people/8462129",11,11,0,0,0,0
"387",8471719,"Matt","Kassian","CAN","Edmonton","LW","1986-10-28","/api/v1/people/8471719",30,30,0,0,0,0
"388",8467496,"Andrei","Markov","RUS","Voskresensk","D","1978-12-20","/api/v1/people/8467496",1,1,1,1,1,0
"389",8467493,"Chris","Neil","CAN","Flesherton","RW","1979-06-18","/api/v1/people/8467493",30,30,30,30,30,0
"390",8475797,"Jarred","Tinordi","USA","Burnsville","D","1992-02-20","/api/v1/people/8475797",1,1,1,28,0,0
"391",8471679,"Carey","Price","CAN","Anahim Lake","G","1987-08-16","/api/v1/people/8471679",1,1,1,1,1,1
"392",8476851,"Alex","Galchenyuk","USA","Milwaukee","C","1994-02-12","/api/v1/people/8476851",1,1,1,1,1,1
"393",8474157,"Max","Pacioretty","USA","New Canaan","LW","1988-11-20","/api/v1/people/8474157",1,1,1,1,1,1
"394",8475164,"Jakob","Silfverberg","SWE","Gävle","RW","1990-10-13","/api/v1/people/8475164",30,32,32,32,32,32
"395",8471283,"Brandon","Prust","CAN","London","LW","1984-03-16","/api/v1/people/8471283",1,1,1,20,0,0
"396",8469521,"Tomas","Plekanec","CZE","Kladno","C","1982-10-31","/api/v1/people/8469521",1,1,1,1,1,5
"397",8467407,"Brian","Gionta","USA","Rochester","RW","1979-01-18","/api/v1/people/8467407",1,1,19,19,19,6
"398",8473468,"Eric","Gryba","CAN","Saskatoon","D","1988-04-14","/api/v1/people/8473468",30,30,30,25,25,25
"399",8473588,"Erik","Condra","USA","Trenton","RW","1986-08-06","/api/v1/people/8473588",30,30,30,31,31,0
"400",8476419,"Jean-Gabriel","Pageau","CAN","Ottawa","C","1992-11-11","/api/v1/people/8476419",30,30,30,30,30,30
"401",8473466,"Ryan","White","CAN","Brandon","C","1988-03-17","/api/v1/people/8473466",1,1,16,16,37,0
"402",8475848,"Brendan","Gallagher","CAN","Edmonton","RW","1992-05-06","/api/v1/people/8475848",1,1,1,1,1,1
"403",8476459,"Mika","Zibanejad","SWE","Huddinge","C","1993-04-18","/api/v1/people/8476459",30,30,30,30,10,10
"404",8470599,"Milan","Michalek","CZE","Jindrichuv Hradec","LW","1984-12-07","/api/v1/people/8470599",30,30,30,5,5,0
"405",8475254,"Gabriel","Dumont","CAN","Ville Degelis","C","1990-10-06","/api/v1/people/8475254",1,1,1,0,31,30
"406",8471296,"Alexei","Emelin","RUS","Togliatti","D","1986-04-25","/api/v1/people/8471296",1,1,1,1,1,34
"407",8475174,"Jared","Cowen","CAN","Saskatoon","D","1991-01-25","/api/v1/people/8475174",30,30,30,30,0,0
"408",8467831,"Jeff","Halpern","USA","Washington","C","1976-05-03","/api/v1/people/8467831",1,28,0,0,0,0
"409",8467950,"Craig","Anderson","USA","Park Ridge","G","1981-05-21","/api/v1/people/8467950",30,30,30,30,30,30
"410",8475739,"Michael","Bournival","CAN","Shawinigan","LW","1992-05-31","/api/v1/people/8475739",0,1,1,0,31,31
"411",8470760,"Marc","Methot","CAN","Ottawa","D","1985-06-21","/api/v1/people/8470760",30,30,30,30,30,15
"412",8471299,"Peter","Regin","DNK","Herning","C","1986-04-16","/api/v1/people/8471299",30,11,11,0,0,0
"413",8474605,"Patrick","Wiercioch","CAN","Burnaby","D","1990-09-12","/api/v1/people/8474605",30,30,30,30,27,0
"414",8474884,"Mike","Hoffman","CAN","Kitchener","LW","1989-11-24","/api/v1/people/8474884",30,30,30,30,30,30
"415",8471976,"David","Desharnais","CAN","Laurier-Station","C","1986-09-14","/api/v1/people/8471976",1,1,1,1,1,10
"416",8474688,"Greg","Pateryn","USA","Sterling Heights","D","1990-06-20","/api/v1/people/8474688",1,0,1,1,15,15
